,domestic total gross,genre,movie title,production_budget,rating,release date,runtime (mins)
359,1845900.0,Horror Thriller,Stoker,$12 million,R,2013-03-01,0
360,900.0,Foreign / Horror,REC 4: Apocalypse,N/A,R,2015-01-02,96
361,79800.0,Drama / Thriller,On the Ice,N/A,R,2012-02-17,96
362,9400.0,Documentary,Station to Station,N/A,Unrated,2015-08-21,62
363,2877900.0,Horror,The Pyramid,N/A,R,2014-12-05,89
364,4300.0,Documentary,Yangsi,N/A,Unrated,2012-12-07,82
365,9100.0,Comedy / Drama,The Quitter,N/A,Unrated,2014-09-12,85
366,33000.0,Comedy,L!fe Happens,N/A,R,2012-04-13,100
367,2570700.0,Foreign,Kick,N/A,Unrated,2014-07-25,150
368,246300.0,Documentary,Art and Craft,N/A,Unrated,2014-09-19,89
369,14400.0,Documentary,"How Much Does Your Building Weigh, Mr. Foster?",N/A,Unrated,2012-01-25,78
370,1603400.0,Documentary,Fed Up,N/A,PG,2014-05-09,92
371,185314900.0,Action / Adventure,The Revenant,$135 million,R,2015-12-25,151
372,7500.0,Drama,Janie Jones,N/A,Unrated,2011-10-28,106
373,50988300.0,Thriller,Into The Storm,$50 million,PG-13,2014-08-08,89
374,138700.0,Foreign / Action,Fists of Legend,N/A,Unrated,2013-04-12,154
375,52900700.0,Romantic Comedy,About Last Night,$12.5 million,R,2014-02-14,100
376,6100.0,Romantic Comedy,Save the Date,N/A,R,2012-12-14,97
377,8132200.0,Comedy,Bad Words,N/A,R,2014-03-14,88
378,182015800.0,Comedy,Bridesmaids,$32.5 million,R,2011-05-13,125
379,33200.0,Foreign,Hermano,N/A,Unrated,2012-08-24,97
380,21700.0,Romantic Comedy,In Over My Head,"$100,000",Unrated,2012-10-26,106
381,17605400.0,Thriller,The Counselor,$25 million,R,2013-10-25,117
382,105300.0,Documentary,Korengal,N/A,R,2014-05-30,85
383,15153900.0,Action Comedy,American Ultra,$28 million,R,2015-08-21,96
384,64900.0,Foreign,Murder 2,N/A,Unrated,2011-07-08,145
385,57000.0,Documentary,"Women, Art, Revolution",N/A,Unrated,2011-06-01,83
386,8800.0,Music Drama,Northern Soul,N/A,R,2015-10-02,102
387,27400.0,Action,Bonnie & Clyde Vs. Dracula,N/A,Unrated,2011-03-11,90
388,343900.0,Historical Drama,The Mill and the Cross,N/A,Unrated,2011-09-14,92
389,476300.0,Foreign,No One Killed Jessica,N/A,Unrated,2011-01-07,130
390,49900.0,Comedy,Union Square,N/A,Unrated,2012-07-13,80
391,59158300.0,Horror,Evil Dead,$17 million,R,2013-04-05,91
392,2109100.0,Drama,The Immigrant,N/A,R,2014-05-16,120
393,2900.0,Documentary,Knuckle,N/A,R,2011-12-09,97
394,250200.0,Foreign,20 Once Again,N/A,Unrated,2015-01-16,131
395,96600.0,Musical,The Tales of Hoffmann,N/A,Unrated,2015-03-13,138
396,352694900.0,Action / Adventure,The Hunger Games: Mockingjay - Part 1,$125 million,PG-13,2014-11-21,123
397,1151600.0,Thriller,The Captive,N/A,Unrated,2014-09-05,112
398,79667100.0,Sci-Fi Adventure,John Carter,$250 million,PG-13,2012-03-09,132
399,11200.0,Documentary,Inside the Mind of Leonardo Da Vinci in 3D,N/A,Unrated,2014-12-19,84
400,95800.0,Comedy,Somebody Up There Likes Me,N/A,Unrated,2013-03-08,76
401,33600.0,Foreign,For a Woman,N/A,Unrated,2014-05-02,110
402,25900.0,Foreign,Attenberg,N/A,Unrated,2012-03-09,97
403,5900.0,Foreign,Young and Wild,N/A,Unrated,2012-11-30,96
404,47314800.0,Comedy,The Three Stooges,$30 million,PG,2012-04-13,92
405,75467600.0,Fantasy,Percy Jackson: Sea of Monsters,$90 million,PG,2013-08-07,106
406,50200.0,Drama,A Master Builder,N/A,Unrated,2014-07-23,127
407,9200.0,Comedy,"Small, Beautiful Moving Parts",N/A,Unrated,2012-05-11,0
408,50000.0,Comedy,Appropriate Behavior,N/A,Unrated,2015-01-16,88
409,162700.0,Romantic Comedy,The Last Women Standing,N/A,Unrated,2015-11-11,101
410,393300.0,Adventure,At Any Price,N/A,R,2013-04-24,105
411,8800.0,Documentary,Counting,N/A,Unrated,2015-07-31,111
412,13300.0,Documentary,Concerning Violence,N/A,Unrated,2014-12-05,78
413,126584700.0,Comedy / Drama,Magic Mike,$7 million,R,2012-06-29,110
414,16800.0,Romance,A Little Bit of Heaven,N/A,PG-13,2012-05-04,107
415,6700.0,Foreign,Manuscripts Don't Burn,N/A,Unrated,2014-07-25,125
416,8200.0,Thriller,Girls Against Boys,N/A,R,2013-02-01,0
417,104564200.0,Thriller,Olympus Has Fallen,$70 million,R,2013-03-22,120
418,8400.0,Documentary,Next Year Jerusalem,N/A,Unrated,2014-05-16,72
419,18600.0,Documentary,One Day Pina Asked...,N/A,Unrated,2014-04-04,57
420,194563900.0,Action / Adventure,Thor,$150 million,PG-13,2011-05-06,115
421,85600.0,Crime Drama,Water & Power,"$600,000",Unrated,2014-05-02,88
422,9700.0,Sci-Fi,Radio Free Albemuth,N/A,R,2014-06-27,111
423,54200.0,Drama,The Fitzgerald Family Christmas,N/A,PG-13,2012-12-07,99
424,70579500.0,Drama,The Big Short,$28 million,R,2015-12-11,130
425,32200.0,Action Comedy,Cat Run,N/A,R,2011-04-01,93
426,3100.0,Crime Drama,Approaching Midnight,N/A,Unrated,2013-08-30,86
427,1200.0,Horror,A Zombie Invasion,N/A,Unrated,2013-12-12,0
428,3279800.0,Romantic Comedy,From Prada to Nada,N/A,PG-13,2011-01-28,107
429,201100.0,Comedy,Gemma Bovery,N/A,R,2015-05-29,99
430,3706300.0,Drama,Last Ounce of Courage,N/A,PG,2012-09-14,101
431,533000.0,Drama,Tracks,N/A,PG-13,2014-09-19,102
432,136000.0,Foreign,"Turn Me On, Dammit!",N/A,Unrated,2012-03-30,76
433,3602200.0,Sports Comedy,Nitro Circus the Movie 3D,N/A,PG-13,2012-08-08,88
434,168100.0,Foreign,Human Capital,N/A,Unrated,2015-01-09,111
435,277200.0,Animation,Ernest & Celestine,N/A,PG,2014-02-28,80
436,883600.0,Documentary,Bill W.,N/A,Unrated,2012-05-18,104
437,3200.0,Drama,Xenia,N/A,Unrated,2015-10-09,123
438,89413100.0,Drama,Saving Mr. Banks,$35 million,PG-13,2013-12-13,120
439,57600.0,Foreign,Beloved Sisters,N/A,Unrated,2015-01-09,171
440,173400.0,Foreign,Shirin Farhad Ki Toh Nikal Padi,N/A,Unrated,2012-08-24,0
441,30792200.0,Comedy,A Walk in the Woods,N/A,R,2015-09-02,104
442,13133600.0,Comedy,Hot Tub Time Machine 2,$14 million,R,2015-02-20,93
443,22200.0,Documentary,The Great Flood,N/A,Unrated,2014-01-08,76
444,2827400.0,Romantic Comedy,Ruby Sparks,N/A,R,2012-07-25,104
445,13000.0,Comedy / Drama,"10,000 Km",N/A,R,2015-07-10,99
446,898400.0,Documentary,Generation Iron,N/A,PG-13,2013-09-20,106
447,388200.0,Drama,Joe,N/A,R,2014-04-11,117
448,3241600.0,Comedy,In a World,N/A,R,2013-08-09,0
449,68200.0,Documentary,Public Speaking,N/A,Unrated,2011-02-23,82
450,44100.0,Documentary,The Last Of The Unjust,N/A,PG-13,2014-02-07,218
451,188300.0,Foreign,Joker,N/A,Unrated,2012-08-31,200
452,298700.0,Foreign,Rascals,N/A,Unrated,2011-10-07,128
453,400500.0,Documentary,The Armstrong Lie,N/A,R,2013-11-08,122
454,136085200.0,Action / Adventure,Kingsman: The Secret Service,$81 million,R,2015-02-13,129
455,14227900.0,Comedy / Drama,Inside Llewyn Davis,N/A,R,2013-12-06,105
456,29100.0,Foreign,"The Devil, Probably",N/A,Unrated,2012-01-13,95
457,327400.0,Foreign,Happy Ending,N/A,Unrated,2014-11-21,0
458,4900.0,Comedy,Jenny's Wedding,N/A,PG-13,2015-07-31,94
459,89561800.0,War,Fury,$68 million,R,2014-10-17,134
460,171600.0,Documentary,All Things Must Pass,N/A,Unrated,2015-10-16,97
461,98633900.0,Western,The Lone Ranger,$215 million,PG-13,2013-07-03,149
462,12700.0,Foreign,In the Fog,N/A,Unrated,2013-06-14,128
463,77400.0,Horror,No One Lives,N/A,R,2013-05-10,85
464,106000.0,Foreign,The Way He Looks,N/A,Unrated,2014-11-07,95
465,353100.0,Documentary,Ballet 422,N/A,PG,2015-02-06,72
466,62300.0,Comedy,Gueros,N/A,Unrated,2015-05-20,106
467,10000.0,Foreign,On the Other Side of the Tracks,N/A,R,2014-04-04,96
468,27100.0,Comedy,Immigration Tango,N/A,R,2011-02-18,90
469,416100.0,Drama,The Witness,N/A,Unrated,2015-10-30,112
470,155609900.0,Family Comedy,The Smurfs,$110 million,PG,2011-07-29,86
471,373995900.0,Animation,Inside Out,$175 million,PG,2015-06-19,94
472,8600.0,Thriller,Wrecked,N/A,R,2011-04-01,89
473,170100.0,Foreign,3 Hearts,N/A,PG-13,2015-03-13,106
474,4344600.0,Musical,Prem Ratan Dhan Payo,N/A,Unrated,2015-11-12,171
475,15599700.0,IMAX,To the Arctic,N/A,G,2012-04-20,40
476,179200.0,Foreign / Action,That Demon Within,N/A,Unrated,2014-04-18,112
477,1609000.0,Action / Adventure,Batman Begins,N/A,PG-13,2012-07-19,140
478,76466400.0,Thriller,Act of Valor,$12 million,R,2012-02-24,111
479,6800.0,Documentary,Steve McQueen: The Man & Le Mans,N/A,Unrated,2015-11-13,102
480,3300.0,Documentary,Fatal Assistance,N/A,Unrated,2014-02-28,99
481,81600.0,Documentary,The Island President,N/A,PG,2012-03-28,101
482,39100.0,Foreign / Action,Fetih 1453: The Conquest of Constantinople,N/A,Unrated,2012-04-06,160
483,410700.0,Documentary,Janis: Little Girl Blue,N/A,Unrated,2015-11-27,103
484,25400.0,Animation,The Rabbi's Cat,N/A,Unrated,2012-12-07,100
485,5400.0,Family Comedy,Bringing Up Bobby,N/A,PG-13,2012-09-28,95
486,1600.0,Drama,Stations of the Cross,N/A,Unrated,2015-07-10,110
487,18487600.0,Documentary,Bears,N/A,G,2014-04-18,78
488,20200.0,Foreign,Forbidden Games,N/A,Unrated,2015-04-24,86
489,83500.0,Documentary,This is Not a Film,N/A,Unrated,2012-02-29,75
490,50600.0,Romantic Comedy,Jewtopia,N/A,Unrated,2013-09-20,90
491,499300.0,Foreign,New World,N/A,Unrated,2013-03-22,134
492,308400.0,Foreign,Go Goa Gone,N/A,Unrated,2013-05-10,111
493,6700.0,Drama,Welcome to Pine Hill,N/A,Unrated,2013-03-01,81
494,11700.0,Documentary,China Heavyweight,N/A,Unrated,2012-07-06,89
495,18463800.0,Sci-Fi Horror,The Thing,$38 million,R,2011-10-14,0
496,1764800.0,Documentary,Senna,N/A,PG-13,2011-08-12,106
497,2667900.0,Documentary,The Queen of Versailles,N/A,PG,2012-07-20,100
498,109600.0,Comedy / Drama,Gimme the Loot,N/A,Unrated,2013-03-22,79
499,35805100.0,Crime Drama,The Gambler,$25 million,R,2014-12-25,111
500,51100.0,Drama,Went The Day Well?,N/A,Unrated,2011-05-20,92
501,28358400.0,Romantic Comedy,That Awkward Moment,$8 million,R,2014-01-31,94
502,1113300.0,Romantic Comedy,Laggies,N/A,R,2014-10-24,100
503,2710400.0,Drama,Youth,N/A,R,2015-12-04,118
504,1092900.0,Romance,Third Person,N/A,R,2014-06-20,130
505,175900.0,Foreign,Snow Girl and the Dark Crystal,N/A,Unrated,2015-02-27,118
506,5600.0,Thriller,The Living,N/A,R,2015-04-03,91
507,70400.0,Comedy,People Places Things,N/A,R,2015-08-14,85
508,93600.0,Drama,Kings Faith,N/A,PG-13,2013-04-26,107
509,33500.0,Foreign,Celine & Julie Go Boating,N/A,Unrated,2012-05-04,193
510,31200.0,Documentary,Fire in the Blood,N/A,Unrated,2013-09-06,86
511,22000.0,Documentary,Charlotte Rampling: The Look,N/A,Unrated,2011-11-04,90
512,6900.0,Thriller,Inescapable,N/A,R,2013-02-22,93
513,61700.0,Documentary,Farmageddon,N/A,Unrated,2011-06-17,90
514,20700.0,Comedy,Sophomore,N/A,Unrated,2012-01-13,98
515,381900.0,Foreign / Action,Shootout at Wadala,N/A,Unrated,2013-05-03,155
516,1353800.0,Foreign,Bol Bachchan,N/A,PG,2012-07-06,106
517,848000.0,Comedy,Darling Companion,N/A,PG-13,2012-04-20,103
518,13841300.0,Drama,People Like Us,$16 million,PG-13,2012-06-29,115
519,442652800.0,Action / Adventure,The Hunger Games: Catching Fire,$130 million,PG-13,2013-11-22,146
520,43400.0,Documentary,Nowitzki,N/A,Unrated,2015-07-10,106
521,3325100.0,Foreign,Phoenix,N/A,PG-13,2015-07-24,98
522,167000.0,Documentary,Free the Mind,N/A,Unrated,2013-05-03,80
523,936276700.0,Sci-Fi Fantasy,Star Wars: The Force Awakens,$245 million,PG-13,2015-12-18,136
524,644300.0,Action Drama,Brothers: Blood Against Blood,N/A,Unrated,2015-08-14,156
525,8000.0,Documentary,Steak,N/A,Unrated,2015-07-17,135
526,15279600.0,Sci-Fi Action,Lockout,$20 million,PG-13,2012-04-13,110
527,41558100.0,Romantic Comedy,Only You,N/A,PG,1994-10-07,109
528,136082600.0,Action Drama,Lone Survivor,$40 million,R,2013-12-25,121
529,27600.0,Comedy,Adult World,N/A,R,2014-02-14,93
530,86876200.0,Crime Drama,Jack Reacher,$60 million,PG-13,2012-12-21,130
531,9500.0,Foreign,I'm Glad My Mother is Alive,N/A,Unrated,2011-09-02,90
532,79300.0,Foreign,Just a Sigh,N/A,Unrated,2014-03-21,105
533,42600.0,Documentary,Teenage,N/A,Unrated,2014-03-14,78
534,30100.0,Drama,Othello,N/A,Unrated,2014-04-25,90
535,119100.0,Documentary,Penton: The John Penton Story,N/A,Unrated,2014-06-23,0
536,11100.0,Comedy,The Do-Deca-Pentathlon,N/A,R,2012-07-06,90
537,628400.0,Sci-Fi Thriller,The Signal,N/A,PG-13,2014-06-13,95
538,13200.0,Action,Deep Gold,N/A,PG-13,2011-04-22,83
539,52057100.0,Animation,Beauty and the Beast,N/A,G,2012-01-13,84
540,4000.0,Comedy,Pickin & Grinnin,N/A,R,2012-09-07,0
541,3859600.0,Family,Spare Parts,N/A,PG-13,2015-01-16,83
542,49000.0,Drama,My Brother The Devil,N/A,Unrated,2013-03-22,111
543,83211300.0,Sports Drama,Moneyball,$50 million,PG-13,2011-09-23,126
544,12100.0,Drama,InSight,N/A,R,2011-09-02,92
545,278800.0,Concert,Passione,N/A,Unrated,2011-06-22,90
546,4900.0,Documentary,Smiling Through the Apocalypse,N/A,Unrated,2014-09-12,99
547,58888000.0,Action / Adventure,Fantastic Four,$120 million,PG-13,2015-08-07,100
548,146500.0,Foreign,The Divine Move,N/A,Unrated,2014-07-25,118
549,139400.0,Thriller,The Loneliest Planet,N/A,Unrated,2012-10-26,113
550,52200.0,Foreign,Love U Mr. Kalakaar,N/A,Unrated,2011-05-13,0
551,1249500.0,Thriller,Black Sea,N/A,R,2015-01-23,115
552,252600.0,Documentary,The Summit,N/A,R,2013-10-04,102
553,56923400.0,Comedy,Horrible Bosses 2,$42 million,R,2014-11-26,108
554,24200.0,Thriller,Grand Piano,N/A,R,2014-03-07,90
555,72900.0,Sci-Fi Action,Predestination,N/A,R,2015-01-09,97
556,6500.0,Drama,The Playroom,N/A,Unrated,2013-04-05,0
557,2800.0,Drama,McCanick,N/A,R,2014-03-21,96
558,12500.0,Foreign,Queen Margot,N/A,R,2014-05-09,0
559,166900.0,Documentary,Revenge of the Electric Car,N/A,PG-13,2011-10-21,90
560,3600.0,Crime Thriller,Aftermath,N/A,Unrated,2014-11-28,0
561,11500.0,Drama,Frankie & Alice,N/A,R,2011-09-29,102
562,12938100.0,Concert,Glee The 3D Concert Movie,$9 million,PG,2011-08-12,100
563,2700.0,Comedy,Two-Bit Waltz,N/A,R,2014-10-24,79
564,159606300.0,Animation,Hotel Transylvania,$85 million,PG,2012-09-28,91
565,182200.0,Adventure,The Young & Prodigious T.S. Spivet,N/A,PG,2015-07-31,105
566,290900.0,Horror,Munger Road,N/A,PG-13,2011-09-30,86
567,122400.0,Thriller,The Woman in the Fifth,N/A,R,2012-06-15,83
568,13200.0,Comedy / Drama,Grassroots,N/A,R,2012-06-22,0
569,356597700.0,Action / Adventure,Guardians of the Galaxy,$170 million,PG-13,2014-08-01,121
570,29800.0,Foreign / Action,Clash,N/A,R,2011-03-11,90
571,7550400.0,Comedy / Drama,The Spectacular Now,N/A,R,2013-08-02,95
572,78900.0,Documentary,Whitey: USA v. James J. Bulger,N/A,R,2014-06-27,107
573,10600.0,Foreign,A Screaming Man,N/A,Unrated,2011-04-13,92
574,408200.0,Foreign,Khiladi 786,N/A,Unrated,2012-12-07,141
575,16162500.0,Action Comedy,Seven Psychopaths,$15 million,R,2012-10-12,109
576,300.0,Horror Thriller,Playback,N/A,R,2012-03-16,95
577,3400.0,Documentary,Drew: The Man Behind the Poster,N/A,Unrated,2013-08-14,0
578,28700.0,Crime,The Sweeney,N/A,R,2013-03-01,112
579,223500.0,Comedy Thriller,Crystal Fairy,N/A,Unrated,2013-07-12,98
580,6600.0,Drama,The Last Fall,N/A,Unrated,2012-10-26,0
581,20500.0,Romance,Love and Honor,N/A,PG-13,2013-03-22,96
582,5800.0,Drama,The Time Being,N/A,Unrated,2013-07-26,85
583,112500.0,Comedy,Six Dance Lessons in Six Weeks,N/A,Unrated,2014-12-12,107
584,338100.0,Foreign,Love,N/A,Unrated,2012-02-17,0
585,28833900.0,Action,Point Break,$105 million,PG-13,2015-12-25,113
586,613700.0,Animation,The Greatest Miracle,N/A,PG,2011-10-14,72
587,90948600.0,Musical,Annie,$65 million,PG,2014-12-19,118
588,136888300.0,Sci-Fi,Super 8,$50 million,PG-13,2011-06-10,112
589,59800.0,Family,Snowmen,N/A,PG,2011-10-21,86
590,207700.0,Documentary,No Place on Earth,N/A,Unrated,2013-04-05,83
591,772100.0,Foreign,The Hedgehog,N/A,Unrated,2011-08-19,98
592,22600.0,Foreign,Salut D'Amour,N/A,Unrated,2015-04-10,112
593,665600.0,Drama,Not Fade Away,$20 million,R,2012-12-21,112
594,69400.0,Foreign,Battle of the Brides,N/A,Unrated,2011-05-06,100
595,5500.0,Crime Comedy,Flypaper,N/A,Unrated,2011-08-19,87
596,233011700.0,Animation,Madagascar 3: Europe's Most Wanted,$145 million,PG,2012-06-08,93
597,2287500.0,Documentary,Blackfish,N/A,PG-13,2013-07-19,83
598,16400.0,Comedy / Drama,Barefoot,N/A,PG-13,2014-02-21,90
599,362400.0,Foreign,"Like Father, Like Son",N/A,Unrated,2014-01-17,121
600,81239300.0,Family,Paddington,$55 million,PG,2015-01-16,95
601,34200.0,Documentary,Meet the Fokkens,N/A,Unrated,2012-08-08,80
602,33586700.0,Drama,Paper Towns,$12 million,PG-13,2015-07-24,109
603,176300.0,Documentary,NAS: Time is Illmatic,N/A,Unrated,2014-10-01,78
604,446100.0,Documentary,Listen to Me Marlon,N/A,Unrated,2015-07-29,102
605,9900.0,Thriller,In the House of Flies,N/A,Unrated,2014-05-09,92
606,81800.0,Comedy,Better Living Through Chemistry,N/A,Unrated,2014-03-14,91
607,1081500.0,Documentary,First Position,N/A,Unrated,2012-05-04,90
608,5900.0,Sci-Fi Action,Universal Soldier: Day of Reckoning,N/A,R,2012-11-30,114
609,132700.0,Documentary,The Last Mountain,N/A,PG,2011-06-03,95
610,121600.0,Animation,Love Live! The School Idol Movie,N/A,Unrated,2015-09-11,99
611,8900.0,Drama,Restless City,N/A,R,2012-04-27,76
612,6071700.0,Foreign,For Greater Glory,N/A,R,2012-06-01,143
613,12400.0,Comedy,Elektra Luxx,N/A,R,2011-03-11,100
614,15255800.0,Drama,Beyond the Lights,$7 million,PG-13,2014-11-14,116
615,50170900.0,Crime Drama,Gangster Squad,$60 million,R,2013-01-11,113
616,34800.0,Romance,Musical Chairs,N/A,PG,2012-03-23,100
617,101400.0,Documentary,A Poem Is a Naked Person,N/A,Unrated,2015-07-01,90
618,10700.0,Documentary,Elemental,N/A,Unrated,2013-05-17,92
619,2800.0,Drama,The Lesser Blessed,N/A,R,2013-05-24,86
620,96980300.0,Drama,The Imitation Game,N/A,PG-13,2014-11-28,114
621,44000.0,Drama,Queen and Country,N/A,Unrated,2015-02-18,115
622,60700.0,Foreign,Faust,N/A,Unrated,2013-11-15,134
623,107371200.0,Comedy,This is the End,$32 million,R,2013-06-12,107
624,129607000.0,Animation,The Peanuts Movie,$99 million,G,2015-11-06,93
625,6484900.0,Drama,Hitchcock,N/A,PG-13,2012-11-23,98
626,44200.0,Drama,Concussion,N/A,R,2013-10-04,96
627,49300.0,Foreign,Outrage,N/A,R,2011-12-02,0
628,1109100.0,Drama,Macbeth,N/A,R,2015-12-04,110
629,62900.0,Foreign,Siddharth,N/A,Unrated,2014-06-27,97
630,6700.0,Drama,Some Velvet Morning,N/A,Unrated,2013-12-13,82
631,4400.0,Comedy,The Kitchen,N/A,R,2013-03-08,80
632,1238100.0,Action / Adventure,Mojin: The Lost Legend,$37 million,Unrated,2015-12-18,127
633,128204400.0,Comedy,Horrible Bosses,$35 million,R,2011-07-08,100
634,9800.0,Comedy,Zero Charisma,N/A,Unrated,2013-10-11,86
635,400400.0,Documentary,When Comedy Went to School,N/A,Unrated,2013-07-31,77
636,3300.0,Foreign,French Gigolo,N/A,Unrated,2014-03-21,104
637,41192200.0,Action Drama,47 Ronin,$175 million,PG-13,2013-12-25,127
638,24600.0,Documentary,The Iran Job,N/A,Unrated,2013-06-07,90
639,2000700.0,Foreign,Bodyguard,N/A,Unrated,2011-08-31,145
640,115657400.0,Comedy,Trainwreck,$35 million,R,2015-07-17,125
641,6526900.0,Drama,Bajirao Mastani,N/A,Unrated,2015-12-18,150
642,14405200.0,Drama,The Tree of Life,$32 million,PG-13,2011-05-27,138
643,11598200.0,Thriller,Getaway,$18 million,PG-13,2013-08-30,94
644,19073800.0,Comedy,Wanderlust,N/A,R,2012-02-24,98
645,58721400.0,Action Horror,Dracula Untold,$70 million,PG-13,2014-10-10,92
646,41310200.0,Comedy,Sex Tape,$40 million,R,2014-07-18,94
647,93200.0,Drama,Breathe In,N/A,R,2014-03-28,98
648,54508600.0,Comedy,Diary of a Wimpy Kid: Dog Days,$22 million,PG,2012-08-03,94
649,12400.0,Drama,Little England,N/A,Unrated,2015-05-17,132
650,507800.0,Foreign,The Flat,N/A,Unrated,2012-10-19,97
651,514300.0,Action Drama,Phantom,N/A,Unrated,2015-08-28,136
652,135711600.0,Sci-Fi Action,Lucy,$40 million,R,2014-07-25,90
653,91900.0,Documentary,Sunshine Superman,N/A,PG,2015-05-22,100
654,8300.0,Romantic Comedy,One Small Hitch,N/A,Unrated,2015-02-06,105
655,41721800.0,Adventure,Earth to Echo,$13 million,PG,2014-07-02,91
656,24400.0,Action Thriller,Kill Me Three Times,N/A,R,2015-04-10,90
657,36900.0,Foreign,Mauvais Sang,N/A,Unrated,2013-11-29,105
658,2382300.0,Foreign,Renoir,N/A,R,2013-03-29,111
659,40700.0,Foreign,Russian Ark,N/A,Unrated,2013-09-06,0
660,75400.0,Foreign,War Witch,N/A,Unrated,2013-03-01,0
661,2420800.0,Foreign / Action,Krrish 3,N/A,Unrated,2013-11-01,150
662,23834500.0,Sci-Fi,Project Almanac,$12 million,PG-13,2015-01-30,106
663,7072900.0,Action / Adventure,Baahubali: The Beginning,N/A,Unrated,2015-07-09,159
664,7600.0,Foreign,Li'l Quinquin,N/A,Unrated,2015-01-02,200
665,116330400.0,Comedy,Spy,$65 million,R,2015-06-05,120
666,14700.0,Foreign,The Monk,N/A,R,2013-03-08,101
667,235300.0,Comedy,Dr. Cabbie,N/A,Unrated,2014-11-26,101
668,43900.0,Documentary,Addiction Incorporated,N/A,PG,2011-12-14,100
669,1674400.0,Foreign,A Royal Affair,N/A,R,2012-11-09,132
670,5800.0,Documentary,Shout Gladi Gladi,N/A,Unrated,2015-10-02,79
671,8286900.0,Drama,Promised Land,N/A,R,2012-12-28,140
672,2939400.0,Concert,The Fluffy Movie,N/A,PG-13,2014-07-25,101
673,25900.0,Documentary,Harry Dean Stanton: Partly Fiction,N/A,Unrated,2013-09-13,77
674,197600.0,Foreign,Love and Lost,N/A,Unrated,2015-03-20,108
675,19500.0,Drama,Ardor,N/A,R,2015-07-17,101
676,52000.0,Horror Thriller,Spring,N/A,Unrated,2015-03-20,109
677,1864700.0,Crime Drama,Legend,N/A,R,2015-11-20,131
678,535700.0,Documentary,Scatter My Ashes at Bergdorf's,N/A,PG-13,2013-05-03,93
679,3600.0,Foreign,The Stroller Strategy,N/A,Unrated,2013-06-14,88
680,58500.0,Drama,I Smile Back,N/A,R,2015-10-23,85
681,224300.0,Foreign,Ghanchakkar,N/A,Unrated,2013-06-28,137
682,2197300.0,Foreign,Agneepath,N/A,Unrated,2012-01-26,168
683,1207400.0,Romance,The Deep Blue Sea,N/A,R,2012-03-23,98
684,8207900.0,Action Comedy,Mortdecai,$60 million,R,2015-01-23,106
685,5265100.0,Thriller,The Apparition,$17 million,PG-13,2012-08-24,82
686,297800.0,Documentary,Bully,N/A,Unrated,2012-03-30,98
687,504900.0,Comedy / Drama,Submarine,N/A,R,2011-06-03,97
688,36800.0,Documentary,Running From Crazy,N/A,Unrated,2013-11-01,100
689,69500.0,Documentary,Through a Lens Darkly,N/A,Unrated,2014-08-27,90
690,16100.0,Drama,Kiss of the Damned,N/A,R,2013-05-03,96
691,29113400.0,Animation,Winnie the Pooh,$30 million,G,2011-07-15,63
692,163600.0,Romance,5 to 7,N/A,R,2015-04-03,95
693,28190700.0,Documentary,Katy Perry: Part of Me,$12 million,PG,2012-07-05,95
694,9924300.0,Comedy / Drama,Bernie,N/A,PG-13,2012-04-27,104
695,2406600.0,Crime Thriller,Trance,$20 million,R,2013-04-05,101
696,24600.0,Drama,Tyrannosaur,N/A,Unrated,2011-11-18,91
